game_pk,home_team,away_team,side_team,is_long,venue_id,market_id,market_slug,event_slug,contract_url,scheduled_start_utc,model_probability,market_mid_probability,executable_buy,executable_qty,est_taker_fee_per_contract,total_acquisition_cost_per_contract,expected_net_value_per_contract,max_acceptable_price,min_edge,quote_age_seconds,quote_receive_time_utc,quote_stale,home_starter_status,away_starter_status,home_lineup_status,away_lineup_status,model_version,probability_source,policy_version,policy_hash,validation_status,evidence_verdict,decision_state,actionable,stake_guidance_enabled,permitted_exposure_units,uncertainty_note,pass_reason,rules_hash,fee_version,board_generated_at_utc,demo_fixture
823005,STL,WSH,STL,False,polymarket_us,887211,aec-mlb-wsh-stl-2026-09-18,mlb-wsh-stl-2026-09-18,https://polymarket.us/event/mlb-wsh-stl-2026-09-18,2026-09-19T00:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,abdc81970309f13e,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823005,STL,WSH,WSH,True,polymarket_us,887211,aec-mlb-wsh-stl-2026-09-18,mlb-wsh-stl-2026-09-18,https://polymarket.us/event/mlb-wsh-stl-2026-09-18,2026-09-19T00:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,abdc81970309f13e,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823977,LAA,MIN,LAA,False,polymarket_us,887244,aec-mlb-min-laa-2026-09-18,mlb-min-laa-2026-09-18,https://polymarket.us/event/mlb-min-laa-2026-09-18,2026-09-19T01:38:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,96cae6ece2e05d25,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823977,LAA,MIN,MIN,True,polymarket_us,887244,aec-mlb-min-laa-2026-09-18,mlb-min-laa-2026-09-18,https://polymarket.us/event/mlb-min-laa-2026-09-18,2026-09-19T01:38:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,96cae6ece2e05d25,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825032,AZ,NYY,AZ,False,polymarket_us,887267,aec-mlb-nyy-az-2026-09-18,mlb-nyy-az-2026-09-18,https://polymarket.us/event/mlb-nyy-az-2026-09-18,2026-09-19T01:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,bf63c33f51e8c186,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825032,AZ,NYY,NYY,True,polymarket_us,887267,aec-mlb-nyy-az-2026-09-18,mlb-nyy-az-2026-09-18,https://polymarket.us/event/mlb-nyy-az-2026-09-18,2026-09-19T01:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,bf63c33f51e8c186,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823252,SD,MIA,SD,False,polymarket_us,887261,aec-mlb-mia-sd-2026-09-18,mlb-mia-sd-2026-09-18,https://polymarket.us/event/mlb-mia-sd-2026-09-18,2026-09-19T01:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,bf9f1831491d1ea4,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823252,SD,MIA,MIA,True,polymarket_us,887261,aec-mlb-mia-sd-2026-09-18,mlb-mia-sd-2026-09-18,https://polymarket.us/event/mlb-mia-sd-2026-09-18,2026-09-19T01:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,bf9f1831491d1ea4,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823898,LAD,SF,LAD,False,polymarket_us,887295,aec-mlb-sf-lad-2026-09-18,mlb-sf-lad-2026-09-18,https://polymarket.us/event/mlb-sf-lad-2026-09-18,2026-09-19T02:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,832ac148d0ffc131,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823898,LAD,SF,SF,True,polymarket_us,887295,aec-mlb-sf-lad-2026-09-18,mlb-sf-lad-2026-09-18,https://polymarket.us/event/mlb-sf-lad-2026-09-18,2026-09-19T02:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,832ac148d0ffc131,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824308,COL,SD,COL,False,polymarket_us,786027,aec-mlb-sd-col-2026-09-14,mlb-sd-col-2026-09-14,https://polymarket.us/event/mlb-sd-col-2026-09-14,2026-09-15T00:40:00Z,0.47218988999165656,0.13250000000000006,0.135,,0.0070065,0.1420065,0.33018338999165653,0.44735617234804564,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,a51a44743bfdae3d,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824308,COL,SD,SD,True,polymarket_us,786027,aec-mlb-sd-col-2026-09-14,mlb-sd-col-2026-09-14,https://polymarket.us/event/mlb-sd-col-2026-09-14,2026-09-15T00:40:00Z,0.5278101100083434,0.8674999999999999,0.87,,0.0067859999999999995,0.876786,-0.3489758899916565,0.5028105839722763,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,a51a44743bfdae3d,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823981,LAA,SEA,LAA,False,polymarket_us,786011,aec-mlb-sea-laa-2026-09-14,mlb-sea-laa-2026-09-14,https://polymarket.us/event/mlb-sea-laa-2026-09-14,2026-09-15T01:38:00Z,0.5483524503442693,0.7050000000000001,0.71,,0.012354,0.7223539999999999,-0.17400154965573067,0.5233852625756109,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,92ce1ddbd4ee31e3,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823981,LAA,SEA,SEA,True,polymarket_us,786011,aec-mlb-sea-laa-2026-09-14,mlb-sea-laa-2026-09-14,https://polymarket.us/event/mlb-sea-laa-2026-09-14,2026-09-15T01:38:00Z,0.45164754965573073,0.29499999999999993,0.3,,0.012599999999999998,0.3126,0.13904754965573074,0.42696757377355893,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,92ce1ddbd4ee31e3,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825034,AZ,MIA,AZ,False,polymarket_us,786002,aec-mlb-mia-az-2026-09-14,mlb-mia-az-2026-09-14,https://polymarket.us/event/mlb-mia-az-2026-09-14,2026-09-15T01:40:00Z,0.5371000067740547,0.3374999999999999,0.33999999999999997,,0.013463999999999999,0.35346399999999994,0.18363600677405473,0.5121088041633483,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,f60011be3736d2e1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825034,AZ,MIA,MIA,True,polymarket_us,786002,aec-mlb-mia-az-2026-09-14,mlb-mia-az-2026-09-14,https://polymarket.us/event/mlb-mia-az-2026-09-14,2026-09-15T01:40:00Z,0.4628999932259453,0.6625000000000001,0.665,,0.013366499999999998,0.6783665,-0.21546650677405466,0.43812966949475274,0.01,85929.0,2026-09-15T02:56:04Z,True,,,,,shadow_export,game_pick_export,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Game started,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",game_started,f60011be3736d2e1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
